Gen: 7, Fitness: 38.50249910573485, Best Sample: 001001001110101010100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101000000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 7, Fitness: 38.50249910573485, Best Sample: 001001001110101010100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 7, Fitness: 38.50249910573485, Best Sample: 001001001110101010100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 7, Fitness: 38.00210274221676, Best Sample: 001001001110101010100110010000010010101001000001010001000110110111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 8, Fitness: 39.50246935910429, Best Sample: 001001001110101010100110010000010010101001000001010001000110110111100100100011001111000001001001110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001001010110110110110010101000001001111010000010010011001111
Gen: 8, Fitness: 39.00212804561696, Best Sample: 001001001110101010100110010000010010101001000001110001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 8, Fitness: 38.50249910573485, Best Sample: 001001001110101010100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 8, Fitness: 38.50249910573485, Best Sample: 001001001110101010100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101000000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 8, Fitness: 38.50249910573485, Best Sample: 001001001110101010100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 9, Fitness: 40.502542379368464, Best Sample: 001001001110101011100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 9, Fitness: 39.50246935910429, Best Sample: 001001001110101010100110010000010010101001000001010001000110110111100100100011001111000001001001110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001001010110110110110010101000001001111010000010010011001111
Gen: 9, Fitness: 39.50246935910429, Best Sample: 001001001110101010100110010000010010101001000001010001000110110111100100100011001111000001001001110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001001010110110110110010101000001001111010000010010011001111
Gen: 9, Fitness: 39.00212804561696, Best Sample: 001001001110101010100110010000010010101001000001110001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 9, Fitness: 39.00212804561696, Best Sample: 001001001110101010100110010000010010101001000001110001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 10, Fitness: 40.502542379368464, Best Sample: 001001001110101011100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 10, Fitness: 40.502542379368464, Best Sample: 001001001110101011100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 10, Fitness: 39.50249393395225, Best Sample: 001011001110101010000111010000010010101001000001110001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010001010010011001111
Gen: 10, Fitness: 39.50247632581318, Best Sample: 001001001110101010100110010001010010101001000001110001000110111111100100100011001111100001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 10, Fitness: 39.50246935910429, Best Sample: 001001001110101010100110010000010010101001000001010001000110110111100100100011001111000001001001110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001001010110110110110010101000001001111010000010010011001111
Gen: 11, Fitness: 40.502542379368464, Best Sample: 001001001110101011100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 11, Fitness: 40.502542379368464, Best Sample: 001001001110101011100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 11, Fitness: 40.502542379368464, Best Sample: 001001001110101011100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 11, Fitness: 39.50249393395225, Best Sample: 001011001110101010000111010000010010101001000001110001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010001010010011001111
Gen: 11, Fitness: 39.50247632581318, Best Sample: 001001001110101010100110010001010010101001000001110001000110111111100100100011001111100001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 12, Fitness: 41.00293893731601, Best Sample: 001001001110101010100110010000010010101001000001110001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011100011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 12, Fitness: 41.002095976479296, Best Sample: 001001001110101010100110010000010010101001010001110001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 12, Fitness: 40.502542379368464, Best Sample: 001001001110101011100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 12, Fitness: 40.502542379368464, Best Sample: 001001001110101011100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 12, Fitness: 40.502542379368464, Best Sample: 001001001110101011100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 13, Fitness: 42.00312382634557, Best Sample: 001001001110101011100110010000010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000000001111010000010010011001111
Gen: 13, Fitness: 41.50247631590608, Best Sample: 001001001110101011100110010010010010101001000001010001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011010111010110010010011100101000000011110011101100101000011100001001011010110110110110010101000001001111010010010010011001111
Gen: 13, Fitness: 41.00293893731601, Best Sample: 001001001110101010100110010000010010101001000001110001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011100011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 13, Fitness: 41.00293893731601, Best Sample: 001001001110101010100110010000010010101001000001110001000110111111100100100011001111000001001011110010000001111100101111101001001011100010001001011110111010110010010011100101010000011100011101100101000011100001001011010110110110110010101000001001111010000010010011001111
Gen: 13, Fitness: 41.002833506550424, Best Sample: 001001001110101010100110010000010010101001000001010001000111111111100100100011001111000001001011110010011001111100101110101001001011100010001001011110111010110010010011100101010000011110011101100101000011100001001011010110110110110010101000001001111010000010010011001111
